wavelength_nm,FF01-550_88_AOI_30_CHA_0_Pol_A
267.0,1E-07
267.2,1E-07
267.4,1E-07
267.6,1E-07
267.8,1E-07
268.0,1E-07
268.2,1E-07
268.4,1E-07
268.6,1E-07
268.8,1E-07
269.0,1E-07
269.2,1E-07
269.4,1E-07
269.6,1E-07
269.8,1E-07
270.0,1E-07
270.2,1E-07
270.4,1E-07
270.6,1E-07
270.8,1E-07
271.0,1E-07
271.2,1E-07
271.4,1E-07
271.6,1E-07
271.8,1E-07
272.0,1E-07
272.2,1E-07
272.4,1E-07
272.6,1E-07
272.8,1E-07
273.0,1E-07
273.2,1E-07
273.4,1E-07
273.6,1E-07
273.8,1E-07
274.0,1E-07
274.2,1E-07
274.4,1E-07
274.6,1E-07
274.8,1E-07
275.0,1E-07
275.2,1E-07
275.4,1E-07
275.6,1E-07
275.8,1E-07
276.0,1E-07
276.2,1E-07
276.4,1E-07
276.6,1E-07
276.8,1E-07
277.0,1E-07
277.2,1E-07
277.4,1E-07
277.6,1E-07
277.8,1E-07
278.0,1E-07
278.2,1E-07
278.4,1E-07
278.6,1E-07
278.8,1E-07
279.0,1E-07
279.2,1E-07
279.4,1E-07
279.6,1E-07
279.8,1E-07
280.0,1E-07
280.2,1E-07
280.4,1E-07
280.6,1E-07
280.8,1E-07
281.0,1E-07
281.2,1E-07
281.4,1E-07
281.6,1E-07
281.8,1E-07
282.0,1E-07
282.2,1E-07
282.4,1E-07
282.6,1E-07
282.8,1E-07
283.0,1E-07
283.2,1E-07
283.4,1E-07
283.6,1E-07
283.8,1E-07
284.0,1E-07
284.2,1E-07
284.4,1E-07
284.6,1E-07
284.8,1E-07
285.0,1E-07
285.2,1E-07
285.4,1E-07
285.6,1E-07
285.8,1E-07
286.0,1E-07
286.2,1E-07
286.4,1E-07
286.6,1E-07
286.8,1E-07
287.0,1E-07
287.2,1E-07
287.4,1E-07
287.6,1E-07
287.8,1E-07
288.0,1E-07
288.2,1E-07
288.4,1E-07
288.6,1E-07
288.8,1E-07
289.0,1E-07
289.2,1E-07
289.4,1E-07
289.6,1E-07
289.8,1E-07
290.0,1E-07
290.2,1E-07
290.4,1E-07
290.6,1E-07
290.8,1E-07
291.0,1E-07
291.2,1E-07
291.4,1E-07
291.6,1E-07
291.8,1E-07
292.0,1E-07
292.2,1E-07
292.4,1E-07
292.6,1E-07
292.8,1E-07
293.0,1E-07
293.2,1E-07
293.4,1E-07
293.6,1E-07
293.8,1E-07
294.0,1E-07
294.2,1E-07
294.4,1E-07
294.6,1E-07
294.8,1E-07
295.0,1E-07
295.2,1E-07
295.4,1E-07
295.6,1E-07
295.8,1E-07
296.0,1E-07
296.2,1E-07
296.4,1E-07
296.6,1E-07
296.8,1E-07
297.0,1E-07
297.2,1E-07
297.4,1E-07
297.6,1E-07
297.8,1E-07
298.0,1E-07
298.2,1E-07
298.4,1E-07
298.6,1E-07
298.8,1E-07
299.0,1E-07
299.2,1E-07
299.4,1E-07
299.6,1E-07
299.8,1E-07
300.0,1E-07
300.2,1E-07
300.4,1E-07
300.6,1E-07
300.8,1E-07
301.0,1E-07
301.2,1E-07
301.4,1E-07
301.6,1E-07
301.8,1E-07
302.0,1E-07
302.2,1E-07
302.4,1E-07
302.6,1E-07
302.8,1E-07
303.0,1E-07
303.2,1E-07
303.4,1E-07
303.6,1E-07
303.8,1E-07
304.0,1E-07
304.2,1E-07
304.4,1E-07
304.6,1E-07
304.8,1E-07
305.0,1E-07
305.2,1E-07
305.4,1E-07
305.6,1E-07
305.8,1E-07
306.0,1E-07
306.2,1E-07
306.4,1E-07
306.6,1E-07
306.8,1E-07
307.0,1E-07
307.2,1E-07
307.4,1E-07
307.6,1E-07
307.8,1E-07
308.0,1E-07
308.2,1E-07
308.4,1E-07
308.6,1E-07
308.8,1E-07
309.0,1E-07
309.2,1E-07
309.4,1E-07
309.6,1E-07
309.8,1E-07
310.0,1E-07
310.2,1E-07
310.4,1E-07
310.6,1E-07
310.8,1E-07
311.0,1E-07
311.2,1E-07
311.4,1E-07
311.6,1E-07
311.8,1E-07
312.0,1E-07
312.2,1E-07
312.4,1E-07
312.6,1E-07
312.8,1E-07
313.0,1E-07
313.2,1E-07
313.4,1E-07
313.6,1E-07
313.8,1E-07
314.0,1E-07
314.2,1E-07
314.4,1E-07
314.6,1E-07
314.8,1E-07
315.0,1E-07
315.2,1E-07
315.4,1E-07
315.6,1E-07
315.8,1E-07
316.0,1E-07
316.2,1E-07
316.4,1E-07
316.6,1E-07
316.8,1E-07
317.0,1E-07
317.2,1E-07
317.4,1E-07
317.6,1E-07
317.8,1E-07
318.0,1E-07
318.2,1E-07
318.4,1E-07
318.6,1E-07
318.8,1E-07
319.0,1E-07
319.2,1E-07
319.4,1E-07
319.6,1E-07
319.8,1E-07
320.0,1E-07
320.2,1E-07
320.4,1E-07
320.6,1E-07
320.8,1E-07
321.0,1E-07
321.2,1E-07
321.4,1E-07
321.6,1E-07
321.8,1E-07
322.0,1E-07
322.2,1E-07
322.4,1E-07
322.6,1E-07
322.8,1E-07
323.0,1E-07
323.2,1E-07
323.4,1E-07
323.6,1E-07
323.8,1E-07
324.0,1E-07
324.2,1E-07
324.4,1E-07
324.6,1E-07
324.8,1E-07
325.0,1E-07
325.2,1E-07
325.4,1E-07
325.6,1E-07
325.8,1E-07
326.0,1E-07
326.2,1E-07
326.4,1E-07
326.6,1E-07
326.8,1E-07
327.0,1E-07
327.2,1E-07
327.4,1E-07
327.6,1E-07
327.8,1E-07
328.0,1E-07
328.2,1E-07
328.4,1E-07
328.6,1E-07
328.8,1E-07
329.0,1E-07
329.2,1E-07
329.4,1E-07
329.6,1E-07
329.8,1E-07
330.0,1E-07
330.2,1E-07
330.4,1E-07
330.6,1E-07
330.8,1E-07
331.0,1E-07
331.2,1E-07
331.4,1E-07
331.6,1E-07
331.8,1E-07
332.0,1E-07
332.2,1E-07
332.4,1E-07
332.6,1E-07
332.8,1E-07
333.0,1E-07
333.2,1E-07
333.4,1E-07
333.6,1E-07
333.8,1E-07
334.0,1E-07
334.2,1E-07
334.4,1E-07
334.6,1E-07
334.8,1E-07
335.0,1E-07
335.2,1E-07
335.4,1E-07
335.6,1E-07
335.8,1E-07
336.0,1E-07
336.2,1E-07
336.4,1E-07
336.6,1E-07
336.8,1E-07
337.0,1E-07
337.2,1E-07
337.4,1E-07
337.6,1E-07
337.8,1E-07
338.0,1E-07
338.2,1E-07
338.4,1E-07
338.6,1E-07
338.8,1E-07
339.0,1E-07
339.2,1E-07
339.4,1E-07
339.6,1E-07
339.8,1E-07
340.0,1E-07
340.2,1E-07
340.4,1E-07
340.6,1E-07
340.8,1E-07
341.0,1E-07
341.2,1E-07
341.4,1E-07
341.6,1E-07
341.8,1E-07
342.0,1E-07
342.2,1E-07
342.4,1E-07
342.6,1E-07
342.8,1E-07
343.0,1E-07
343.2,1E-07
343.4,1E-07
343.6,1E-07
343.8,1E-07
344.0,1E-07
344.2,1E-07
344.4,1E-07
344.6,1E-07
344.8,1E-07
345.0,1E-07
345.2,1E-07
345.4,1E-07
345.6,1E-07
345.8,1E-07
346.0,1E-07
346.2,1E-07
346.4,1E-07
346.6,1E-07
346.8,1E-07
347.0,1E-07
347.2,1E-07
347.4,1E-07
347.6,1E-07
347.8,1E-07
348.0,1E-07
348.2,1E-07
348.4,1E-07
348.6,1E-07
348.8,1E-07
349.0,1E-07
349.2,1E-07
349.4,1E-07
349.6,1E-07
349.8,1E-07
350.0,1E-07
350.2,1E-07
350.4,1E-07
350.6,1E-07
350.8,1E-07
351.0,1E-07
351.2,1E-07
351.4,1E-07
351.6,1E-07
351.8,1E-07
352.0,1E-07
352.2,1E-07
352.4,1E-07
352.6,1E-07
352.8,1E-07
353.0,1E-07
353.2,1E-07
353.4,1E-07
353.6,1E-07
353.8,1E-07
354.0,1E-07
354.2,1E-07
354.4,1E-07
354.6,1E-07
354.8,1E-07
355.0,1E-07
355.2,1E-07
355.4,1E-07
355.6,1E-07
355.8,1E-07
356.0,1E-07
356.2,1E-07
356.4,1E-07
356.6,1E-07
356.8,1E-07
357.0,1E-07
357.2,1E-07
357.4,1E-07
357.6,1E-07
357.8,1E-07
358.0,1E-07
358.2,1E-07
358.4,1E-07
358.6,1E-07
358.8,1E-07
359.0,1E-07
359.2,1E-07
359.4,1E-07
359.6,1E-07
359.8,1E-07
360.0,1E-07
360.2,1E-07
360.4,1E-07
360.6,1E-07
360.8,1E-07
361.0,1E-07
361.2,1E-07
361.4,1E-07
361.6,1E-07
361.8,1E-07
362.0,1E-07
362.2,1E-07
362.4,1E-07
362.6,1E-07
362.8,1E-07
363.0,1E-07
363.2,1E-07
363.4,1E-07
363.6,1E-07
363.8,1E-07
364.0,1E-07
364.2,1E-07
364.4,1E-07
364.6,1E-07
364.8,1E-07
365.0,1.3448467E-07
365.2,3.7151744E-07
365.4,5.5359737E-07
365.6,1.6473022E-07
365.8,1E-07
366.0,1E-07
366.2,1E-07
366.4,1E-07
366.6,1E-07
366.8,1E-07
367.0,1E-07
367.2,1E-07
367.4,1E-07
367.6,1E-07
367.8,1.0705065E-07
368.0,1E-07
368.2,1E-07
368.4,1E-07
368.6,1E-07
368.8,1E-07
369.0,1E-07
369.2,1E-07
369.4,1E-07
369.6,1E-07
369.8,1E-07
370.0,2.1679373E-07
370.2,1E-07
370.4,1E-07
370.6,1E-07
370.8,1E-07
371.0,1E-07
371.2,1E-07
371.4,1E-07
371.6,1E-07
371.8,1E-07
372.0,1E-07
372.2,1E-07
372.4,1E-07
372.6,1E-07
372.8,1E-07
373.0,1E-07
373.2,1E-07
373.4,1E-07
373.6,1E-07
373.8,1E-07
374.0,1E-07
374.2,1E-07
374.4,1E-07
374.6,1E-07
374.8,1E-07
375.0,1E-07
375.2,1E-07
375.4,1E-07
375.6,1E-07
375.8,1E-07
376.0,1E-07
376.2,1E-07
376.4,1E-07
376.6,1E-07
376.8,1E-07
377.0,1E-07
377.2,1E-07
377.4,1E-07
377.6,1E-07
377.8,1E-07
378.0,1E-07
378.2,1E-07
378.4,1E-07
378.6,1E-07
378.8,1E-07
379.0,1E-07
379.2,1E-07
379.4,1E-07
379.6,1E-07
379.8,1E-07
380.0,1E-07
380.2,1E-07
380.4,1E-07
380.6,1E-07
380.8,1E-07
381.0,1E-07
381.2,1E-07
381.4,1E-07
381.6,1E-07
381.8,1E-07
382.0,1E-07
382.2,1E-07
382.4,1E-07
382.6,1E-07
382.8,1E-07
383.0,1E-07
383.2,1E-07
383.4,1E-07
383.6,1E-07
383.8,1E-07
384.0,1E-07
384.2,1E-07
384.4,1E-07
384.6,1E-07
384.8,1E-07
385.0,1E-07
385.2,1E-07
385.4,1E-07
385.6,1E-07
385.8,1E-07
386.0,1E-07
386.2,1E-07
386.4,1E-07
386.6,1E-07
386.8,1E-07
387.0,1E-07
387.2,1E-07
387.4,1E-07
387.6,1E-07
387.8,1E-07
388.0,1E-07
388.2,1E-07
388.4,1E-07
388.6,1E-07
388.8,1E-07
389.0,1E-07
389.2,1E-07
389.4,1E-07
389.6,1E-07
389.8,1E-07
390.0,1E-07
390.2,1E-07
390.4,1E-07
390.6,1E-07
390.8,1E-07
391.0,1E-07
391.2,1E-07
391.4,1E-07
391.6,1E-07
391.8,1E-07
392.0,1E-07
392.2,1E-07
392.4,1E-07
392.6,1E-07
392.8,1E-07
393.0,1E-07
393.2,1E-07
393.4,1E-07
393.6,1E-07
393.8,1E-07
394.0,1E-07
394.2,1E-07
394.4,1E-07
394.6,1E-07
394.8,1E-07
395.0,1E-07
395.2,1E-07
395.4,1E-07
395.6,1E-07
395.8,1E-07
396.0,1E-07
396.2,1E-07
396.4,1E-07
396.6,1E-07
396.8,1E-07
397.0,1E-07
397.2,1E-07
397.4,1E-07
397.6,1E-07
397.8,1E-07
398.0,1E-07
398.2,1E-07
398.4,1E-07
398.6,1E-07
398.8,1E-07
399.0,1E-07
399.2,1E-07
399.4,1E-07
399.6,1E-07
399.8,1E-07
400.0,1E-07
400.2,1E-07
400.4,1E-07
400.6,1E-07
400.8,1E-07
401.0,1E-07
401.2,1E-07
401.4,1E-07
401.6,1E-07
401.8,1E-07
402.0,1E-07
402.2,1E-07
402.4,1E-07
402.6,1E-07
402.8,1E-07
403.0,1E-07
403.2,1E-07
403.4,1E-07
403.6,1E-07
403.8,1E-07
404.0,1E-07
404.2,1E-07
404.4,1E-07
404.6,1E-07
404.8,1E-07
405.0,1E-07
405.2,1E-07
405.4,1E-07
405.6,1E-07
405.8,1E-07
406.0,1E-07
406.2,1E-07
406.4,1E-07
406.6,1E-07
406.8,1E-07
407.0,1E-07
407.2,1E-07
407.4,1E-07
407.6,1E-07
407.8,1E-07
408.0,1E-07
408.2,1E-07
408.4,1E-07
408.6,1E-07
408.8,1E-07
409.0,1E-07
409.2,1E-07
409.4,1E-07
409.6,1E-07
409.8,1E-07
410.0,1E-07
410.2,1E-07
410.4,1E-07
410.6,1E-07
410.8,1E-07
411.0,1E-07
411.2,1E-07
411.4,1E-07
411.6,1E-07
411.8,1E-07
412.0,1E-07
412.2,1E-07
412.4,1E-07
412.6,1E-07
412.8,1E-07
413.0,1E-07
413.2,1E-07
413.4,1E-07
413.6,1E-07
413.8,1E-07
414.0,1E-07
414.2,1E-07
414.4,1E-07
414.6,1E-07
414.8,1E-07
415.0,1E-07
415.2,1E-07
415.4,1E-07
415.6,1E-07
415.8,1E-07
416.0,1E-07
416.2,1E-07
416.4,1E-07
416.6,1E-07
416.8,1E-07
417.0,1E-07
417.2,1E-07
417.4,1E-07
417.6,1E-07
417.8,1E-07
418.0,1E-07
418.2,1E-07
418.4,1E-07
418.6,1E-07
418.8,1E-07
419.0,1E-07
419.2,1E-07
419.4,1E-07
419.6,1E-07
419.8,1E-07
420.0,1E-07
420.2,1E-07
420.4,1E-07
420.6,1E-07
420.8,1E-07
421.0,1E-07
421.2,1E-07
421.4,1E-07
421.6,1E-07
421.8,1E-07
422.0,1E-07
422.2,1E-07
422.4,1E-07
422.6,1E-07
422.8,1E-07
423.0,1E-07
423.2,1E-07
423.4,1E-07
423.6,1E-07
423.8,1E-07
424.0,1E-07
424.2,1E-07
424.4,1E-07
424.6,1E-07
424.8,1E-07
425.0,1E-07
425.2,1E-07
425.4,1E-07
425.6,1E-07
425.8,1E-07
426.0,1E-07
426.2,1E-07
426.4,1E-07
426.6,1E-07
426.8,1E-07
427.0,1E-07
427.2,1E-07
427.4,1E-07
427.6,1E-07
427.8,1E-07
428.0,1E-07
428.2,1E-07
428.4,1E-07
428.6,1E-07
428.8,1E-07
429.0,1E-07
429.2,1E-07
429.4,1E-07
429.6,1E-07
429.8,1E-07
430.0,1E-07
430.2,1E-07
430.4,1E-07
430.6,1E-07
430.8,1E-07
431.0,1E-07
431.2,1E-07
431.4,1E-07
431.6,1E-07
431.8,1E-07
432.0,1E-07
432.2,1E-07
432.4,1E-07
432.6,1E-07
432.8,1E-07
433.0,1E-07
433.2,1E-07
433.4,1E-07
433.6,1E-07
433.8,1E-07
434.0,1E-07
434.2,1E-07
434.4,1E-07
434.6,1E-07
434.8,1E-07
435.0,1E-07
435.2,1E-07
435.4,1E-07
435.6,1E-07
435.8,1E-07
436.0,1E-07
436.2,1E-07
436.4,1E-07
436.6,1E-07
436.8,1E-07
437.0,1E-07
437.2,1E-07
437.4,1E-07
437.6,1E-07
437.8,1E-07
438.0,1E-07
438.2,1E-07
438.4,1E-07
438.6,1E-07
438.8,1E-07
439.0,1E-07
439.2,1E-07
439.4,1E-07
439.6,1E-07
439.8,1E-07
440.0,1E-07
440.2,1E-07
440.4,1E-07
440.6,1E-07
440.8,1E-07
441.0,1E-07
441.2,1E-07
441.4,1E-07
441.6,1E-07
441.8,1E-07
442.0,1E-07
442.2,1E-07
442.4,1E-07
442.6,1E-07
442.8,1E-07
443.0,1E-07
443.2,1E-07
443.4,1E-07
443.6,1E-07
443.8,1E-07
444.0,1E-07
444.2,1E-07
444.4,1E-07
444.6,1E-07
444.8,1E-07
445.0,1E-07
445.2,1E-07
445.4,1E-07
445.6,1E-07
445.8,1E-07
446.0,1E-07
446.2,1E-07
446.4,1E-07
446.6,1E-07
446.8,1E-07
447.0,1E-07
447.2,1E-07
447.4,1E-07
447.6,1E-07
447.8,1E-07
448.0,1E-07
448.2,1E-07
448.4,1E-07
448.6,1E-07
448.8,1E-07
449.0,1E-07
449.2,1E-07
449.4,1E-07
449.6,1E-07
449.8,1E-07
450.0,1E-07
450.2,1E-07
450.4,1E-07
450.6,1E-07
450.8,1E-07
451.0,1E-07
451.2,1E-07
451.4,1E-07
451.6,1E-07
451.8,1E-07
452.0,1E-07
452.2,1E-07
452.4,1E-07
452.6,1E-07
452.8,1E-07
453.0,1E-07
453.2,1E-07
453.4,1E-07
453.6,1E-07
453.8,1E-07
454.0,1E-07
454.2,1E-07
454.4,1E-07
454.6,1E-07
454.8,1E-07
455.0,1E-07
455.2,1E-07
455.4,1E-07
455.6,1E-07
455.8,1E-07
456.0,1E-07
456.2,1E-07
456.4,1E-07
456.6,1E-07
456.8,1E-07
457.0,1E-07
457.2,1E-07
457.4,1E-07
457.6,1E-07
457.8,1E-07
458.0,1E-07
458.2,1E-07
458.4,1E-07
458.6,1E-07
458.8,1E-07
459.0,1E-07
459.2,1E-07
459.4,1E-07
459.6,1E-07
459.8,1E-07
460.0,1E-07
460.2,1E-07
460.4,1E-07
460.6,1E-07
460.8,1E-07
461.0,1E-07
461.2,1E-07
461.4,1E-07
461.6,1E-07
461.8,1E-07
462.0,1E-07
462.2,1E-07
462.4,1E-07
462.6,1E-07
462.8,1E-07
463.0,1E-07
463.2,1E-07
463.4,1E-07
463.6,1E-07
463.8,1E-07
464.0,1E-07
464.2,1E-07
464.4,1E-07
464.6,1E-07
464.8,1E-07
465.0,1E-07
465.2,1E-07
465.4,1E-07
465.6,1E-07
465.8,1E-07
466.0,1E-07
466.2,1E-07
466.4,1E-07
466.6,1E-07
466.8,1E-07
467.0,1E-07
467.2,1E-07
467.4,1E-07
467.6,1E-07
467.8,1E-07
468.0,1E-07
468.2,1E-07
468.4,1E-07
468.6,1E-07
468.8,1E-07
469.0,1E-07
469.2,1E-07
469.4,1E-07
469.6,1E-07
469.8,1E-07
470.0,1E-07
470.2,1E-07
470.4,1E-07
470.6,1E-07
470.8,1E-07
471.0,1E-07
471.2,1E-07
471.4,1E-07
471.6,1E-07
471.8,1E-07
472.0,1E-07
472.2,1E-07
472.4,1E-07
472.6,1E-07
472.8,1E-07
473.0,1.3816211E-07
473.2,2.1905312E-07
473.4,3.5138724E-07
473.6,5.7077261E-07
473.8,9.3970774E-07
474.0,1.569797E-06
474.2,2.6641086E-06
474.4,4.5997912E-06
474.6,8.0932782E-06
474.8,1.4539886E-05
475.0,2.6733712E-05
475.2,5.0447355E-05
475.4,9.8036779E-05
475.6,0.00019704391
475.8,0.00041181364
476.0,0.00090117597
476.2,0.0020835113
476.4,0.0051483705
476.6,0.013779062
476.8,0.040227744
477.0,0.12282516
477.2,0.31224815
477.4,0.46904345
477.6,0.48850362
477.8,0.47869504
478.0,0.47681023
478.2,0.47885976
478.4,0.47883704
478.6,0.47564505
478.8,0.47123534
479.0,0.46773555
479.2,0.46613145
479.4,0.46629303
479.6,0.46749712
479.8,0.46895053
480.0,0.47013094
480.2,0.47090293
480.4,0.47144749
480.6,0.4720939
480.8,0.47314795
481.0,0.47477498
481.2,0.47695442
481.4,0.4794952
481.6,0.48209247
481.8,0.484405
482.0,0.48613355
482.2,0.48708248
482.4,0.48719173
482.6,0.48653485
482.8,0.48528865
483.0,0.48368658
483.2,0.48197016
483.4,0.4803491
483.6,0.47897588
483.8,0.47793545
484.0,0.4772479
484.2,0.47688033
484.4,0.47676431
484.6,0.47681542
484.8,0.47695187
485.0,0.47710976
485.2,0.4772532
485.4,0.4773785
485.6,0.47751254
485.8,0.47770662
486.0,0.47802763
486.2,0.47854924
486.4,0.47934664
486.6,0.48050038
486.8,0.48212167
487.0,0.48443027
487.2,0.4879733
487.4,0.49424872
487.6,0.50753116
487.8,0.5399963
488.0,0.62114549
488.2,0.77815002
488.4,0.92917017
488.6,0.98115192
488.8,0.98209941
489.0,0.97677918
489.2,0.97488259
489.4,0.97531254
489.6,0.97596716
489.8,0.97577095
490.0,0.97461192
490.2,0.97287703
490.4,0.97106729
490.6,0.96958598
490.8,0.96866384
491.0,0.96836423
491.2,0.96862552
491.4,0.9693157
491.6,0.97028409
491.8,0.9714011
492.0,0.97258082
492.2,0.97378554
492.4,0.97501529
492.6,0.97628857
492.8,0.97762131
493.0,0.97900985
493.2,0.98042191
493.4,0.98179662
493.6,0.98305288
493.8,0.98410353
494.0,0.98487197
494.2,0.98530746
494.4,0.98539591
494.6,0.98516389
494.8,0.98467529
495.0,0.98402168
495.2,0.98330867
495.4,0.98264087
495.6,0.98210827
495.8,0.98177575
496.0,0.98167691
496.2,0.98181239
496.4,0.9821523
496.6,0.98264214
496.8,0.98321106
497.0,0.98378139
497.2,0.98427841
497.4,0.98463904
497.6,0.98481862
497.8,0.98479499
498.0,0.98456961
498.2,0.98416565
498.4,0.98362368
498.6,0.98299558
498.8,0.9823377
499.0,0.98170405
499.2,0.98114035
499.4,0.98067957
499.6,0.98033918
499.8,0.98012039
500.0,0.98000913
500.2,0.97997873
500.4,0.97999377
500.6,0.98001472
500.8,0.98000284
501.0,0.97992477
501.2,0.97975635
501.4,0.97948527
501.6,0.9791123
501.8,0.97865114
502.0,0.97812688
502.2,0.97757346
502.4,0.97703034
502.6,0.97653891
502.8,0.9761389
503.0,0.9758651
503.2,0.97574455
503.4,0.97579451
503.6,0.97602109
503.8,0.97641867
504.0,0.97697019
504.2,0.97764804
504.4,0.97841585
